id,student_id,topic_id,score,time_spent,attempts,timestamp
3622,162,4,88.6,77,2,2026-02-05 18:00:00
3623,162,5,80.9,80,1,2026-02-07 01:00:00
3624,162,6,78.3,102,1,2026-02-08 06:00:00
3625,162,7,90.8,90,1,2026-02-09 18:00:00
3626,162,8,98.0,61,1,2026-02-10 12:00:00
3627,162,9,73.0,70,1,2026-02-11 06:00:00
3628,162,10,81.2,93,1,2026-02-13 02:00:00
3629,162,11,46.0,88,1,2026-02-14 02:00:00
3630,162,12,80.7,78,1,2026-02-14 11:00:00
3631,163,1,74.6,80,1,2026-01-11 00:00:00
3632,163,2,81.1,103,1,2026-01-12 17:00:00
3633,163,3,33.0,79,1,2026-01-14 04:00:00
3634,163,4,92.3,88,1,2026-01-14 09:00:00
3635,163,5,48.8,133,1,2026-01-16 04:00:00
3636,163,6,36.9,61,1,2026-01-17 11:00:00
3637,163,6,95.2,52,2,2026-01-18 17:00:00
3638,163,7,51.4,105,1,2026-01-20 15:00:00
3639,163,8,72.2,76,1,2026-01-22 00:00:00
3640,163,9,56.6,83,1,2026-01-23 12:00:00
3641,163,9,90.6,74,2,2026-01-23 20:00:00
3642,163,10,71.3,84,1,2026-01-25 13:00:00
3643,163,11,85.4,121,1,2026-01-26 02:00:00
3644,163,11,78.4,106,2,2026-01-27 20:00:00
3645,163,11,73.4,107,3,2026-01-28 15:00:00
3646,163,12,44.1,61,1,2026-01-30 04:00:00
3647,163,13,60.3,66,1,2026-01-31 05:00:00
3648,163,13,71.0,33,2,2026-02-01 15:00:00
3649,163,14,34.5,73,1,2026-02-03 11:00:00
3650,163,14,48.3,109,2,2026-02-04 00:00:00
3651,163,14,38.9,100,3,2026-02-04 05:00:00
3652,164,1,53.3,85,1,2026-01-08 13:00:00
3653,164,2,76.1,89,1,2026-01-09 11:00:00
3654,164,3,45.1,76,1,2026-01-09 17:00:00
3655,164,4,33.4,94,1,2026-01-11 04:00:00
3656,164,4,88.2,105,2,2026-01-11 10:00:00
3657,164,5,66.6,57,1,2026-01-11 19:00:00
3658,164,6,85.9,95,1,2026-01-12 01:00:00
3659,164,7,49.2,108,1,2026-01-13 11:00:00
3660,164,8,87.8,81,1,2026-01-15 02:00:00
3661,164,9,73.1,104,1,2026-01-15 15:00:00
3662,164,9,41.6,146,2,2026-01-16 18:00:00
3663,164,9,41.8,87,3,2026-01-17 01:00:00
3664,164,10,52.7,97,1,2026-01-18 16:00:00
3665,164,10,85.3,75,2,2026-01-20 01:00:00
3666,164,10,70.4,93,3,2026-01-20 11:00:00
3667,164,11,76.7,99,1,2026-01-22 04:00:00
3668,164,12,41.1,93,1,2026-01-24 04:00:00
3669,164,12,81.6,69,2,2026-01-25 01:00:00
3670,164,13,80.1,94,1,2026-01-26 05:00:00
3671,164,14,73.9,119,1,2026-01-26 17:00:00
3672,164,15,72.4,98,1,2026-01-27 03:00:00
3673,164,16,36.6,109,1,2026-01-28 16:00:00
3674,164,17,63.9,85,1,2026-01-30 06:00:00
3675,164,17,60.8,104,2,2026-01-31 19:00:00
3676,164,17,37.7,95,3,2026-02-02 10:00:00
3677,164,18,74.7,70,1,2026-02-03 08:00:00
3678,164,18,40.0,96,2,2026-02-05 08:00:00
3679,164,18,83.8,70,3,2026-02-05 16:00:00
3680,164,19,64.8,77,1,2026-02-06 00:00:00
3681,165,1,61.4,63,1,2026-01-24 11:00:00
3682,165,2,83.6,65,1,2026-01-24 20:00:00
3683,165,3,62.1,36,1,2026-01-25 06:00:00
3684,165,4,79.1,81,1,2026-01-27 00:00:00
3685,165,4,76.3,71,2,2026-01-28 15:00:00
3686,165,4,72.8,45,3,2026-01-29 11:00:00
3687,165,5,99.5,30,1,2026-01-30 10:00:00
3688,165,6,79.3,57,1,2026-02-01 03:00:00
3689,165,7,62.2,51,1,2026-02-02 00:00:00
3690,165,8,75.9,62,1,2026-02-02 17:00:00
3691,165,9,92.9,52,1,2026-02-04 03:00:00
3692,165,10,78.0,30,1,2026-02-04 10:00:00
3693,165,11,51.0,52,1,2026-02-06 05:00:00
3694,165,12,100.0,53,1,2026-02-07 10:00:00
3695,165,13,95.0,72,1,2026-02-08 09:00:00
3696,165,14,58.0,46,1,2026-02-09 03:00:00
3697,165,14,45.8,93,2,2026-02-10 14:00:00
3698,165,15,82.2,30,1,2026-02-12 11:00:00
3699,165,16,78.4,86,1,2026-02-13 09:00:00
3700,165,17,89.1,55,1,2026-02-15 00:00:00
3701,165,18,89.5,77,1,2026-02-16 09:00:00
3702,165,19,72.2,61,1,2026-02-17 18:00:00
3703,165,19,97.2,82,2,2026-02-19 04:00:00
3704,165,20,97.9,52,1,2026-02-20 17:00:00
3705,165,20,46.9,38,2,2026-02-22 09:00:00
3706,166,1,98.3,168,1,2026-01-17 22:00:00
3707,166,1,76.8,137,2,2026-01-19 05:00:00
3708,166,2,74.9,144,1,2026-01-20 06:00:00
3709,166,2,76.3,164,2,2026-01-22 05:00:00
3710,166,2,60.2,119,3,2026-01-22 09:00:00
3711,166,3,68.2,151,1,2026-01-23 13:00:00
3712,166,4,87.0,128,1,2026-01-24 22:00:00
3713,166,5,37.8,137,1,2026-01-25 11:00:00
3714,166,5,68.7,141,2,2026-01-26 15:00:00
3715,166,6,40.4,109,1,2026-01-28 00:00:00
3716,166,7,67.4,124,1,2026-01-29 18:00:00
3717,166,7,34.0,167,2,2026-01-30 21:00:00
3718,166,8,43.5,157,1,2026-01-31 08:00:00
3719,166,9,51.4,138,1,2026-02-01 01:00:00
3720,166,9,56.4,144,2,2026-02-01 11:00:00
3721,166,10,40.0,134,1,2026-02-03 05:00:00
3722,166,11,45.9,167,1,2026-02-04 19:00:00
3723,166,12,54.8,135,1,2026-02-05 02:00:00
3724,166,12,72.4,144,2,2026-02-05 06:00:00
3725,166,12,46.6,162,3,2026-02-06 06:00:00
3726,167,1,72.5,74,1,2026-01-16 19:00:00
3727,167,1,86.7,121,2,2026-01-17 02:00:00
3728,167,1,81.3,59,3,2026-01-18 01:00:00
3729,167,2,49.1,122,1,2026-01-19 16:00:00
3730,167,2,77.9,82,2,2026-01-19 23:00:00
3731,167,2,39.8,85,3,2026-01-21 08:00:00
3732,167,3,72.2,52,1,2026-01-21 20:00:00
3733,167,4,34.9,80,1,2026-01-23 01:00:00
3734,167,4,91.5,69,2,2026-01-24 21:00:00
3735,167,4,73.5,77,3,2026-01-26 03:00:00
3736,167,5,32.6,87,1,2026-01-27 23:00:00
3737,167,6,91.4,109,1,2026-01-29 15:00:00
3738,167,7,96.6,94,1,2026-01-31 05:00:00
3739,167,8,95.4,96,1,2026-02-01 22:00:00
3740,167,9,77.7,68,1,2026-02-03 17:00:00
3741,167,10,91.1,72,1,2026-02-05 13:00:00
3742,167,11,82.8,125,1,2026-02-06 07:00:00
3743,167,12,80.4,75,1,2026-02-07 08:00:00
3744,167,13,51.2,123,1,2026-02-07 22:00:00
3745,167,14,91.9,85,1,2026-02-08 11:00:00
3746,167,14,75.4,90,2,2026-02-09 01:00:00
3747,167,14,75.7,111,3,2026-02-09 06:00:00
3748,168,1,88.6,85,1,2026-02-02 00:00:00
3749,168,2,94.9,57,1,2026-02-03 16:00:00
3750,168,3,78.1,52,1,2026-02-04 12:00:00
3751,168,4,48.2,58,1,2026-02-05 17:00:00
3752,168,5,82.9,66,1,2026-02-07 14:00:00
3753,168,6,70.9,77,1,2026-02-08 04:00:00
3754,168,7,87.3,60,1,2026-02-09 16:00:00
3755,168,8,63.5,72,1,2026-02-10 10:00:00
3756,168,9,75.2,92,1,2026-02-11 23:00:00
3757,168,9,60.4,67,2,2026-02-13 06:00:00
3758,168,9,74.0,66,3,2026-02-13 21:00:00
3759,168,10,90.2,30,1,2026-02-15 07:00:00
3760,169,1,79.8,30,1,2026-01-26 17:00:00
3761,169,2,71.0,67,1,2026-01-27 20:00:00
3762,169,3,96.3,58,1,2026-01-28 08:00:00
3763,169,4,71.1,49,1,2026-01-28 20:00:00
3764,169,5,65.0,64,1,2026-01-29 17:00:00
3765,169,6,99.4,58,1,2026-01-30 10:00:00
3766,169,7,76.6,82,1,2026-01-31 16:00:00
3767,169,8,77.5,61,1,2026-02-02 15:00:00
3768,169,9,83.1,45,1,2026-02-02 20:00:00
3769,169,10,73.0,79,1,2026-02-03 21:00:00
3770,169,11,75.1,55,1,2026-02-05 03:00:00
3771,169,12,98.9,70,1,2026-02-05 08:00:00
3772,169,13,74.9,50,1,2026-02-05 19:00:00
3773,169,14,52.1,47,1,2026-02-07 17:00:00
3774,169,15,89.1,61,1,2026-02-09 02:00:00
3775,169,16,82.1,60,1,2026-02-10 01:00:00
3776,169,16,73.2,69,2,2026-02-11 04:00:00
3777,169,16,42.7,54,3,2026-02-11 18:00:00
3778,170,1,76.6,53,1,2026-01-31 15:00:00
3779,170,2,44.3,81,1,2026-02-01 11:00:00
3780,170,3,94.0,105,1,2026-02-03 01:00:00
3781,170,4,90.8,84,1,2026-02-05 01:00:00
3782,170,4,92.1,85,2,2026-02-05 16:00:00
3783,170,5,61.3,109,1,2026-02-06 02:00:00
3784,170,6,47.6,75,1,2026-02-07 08:00:00
3785,170,6,99.9,59,2,2026-02-09 07:00:00
3786,170,7,56.3,86,1,2026-02-09 17:00:00
3787,170,8,81.3,80,1,2026-02-11 06:00:00
3788,170,9,55.4,70,1,2026-02-11 18:00:00
3789,170,10,59.5,86,1,2026-02-12 22:00:00
3790,170,10,89.2,99,2,2026-02-14 14:00:00
3791,170,11,90.3,89,1,2026-02-15 08:00:00
3792,170,12,68.4,96,1,2026-02-16 11:00:00
3793,170,12,51.8,126,2,2026-02-17 23:00:00
3794,170,12,77.3,83,3,2026-02-19 08:00:00
3795,170,13,99.4,95,1,2026-02-20 06:00:00
3796,170,14,94.0,79,1,2026-02-22 04:00:00
3797,170,14,97.2,73,2,2026-02-23 12:00:00
3798,170,14,67.0,78,3,2026-02-24 16:00:00
3799,170,15,31.2,80,1,2026-02-25 02:00:00
3800,170,15,97.6,97,2,2026-02-26 03:00:00
3801,170,15,64.4,136,3,2026-02-27 23:00:00
3802,170,16,95.7,75,1,2026-03-01 06:00:00
3803,170,16,49.8,81,2,2026-03-02 00:00:00
3804,170,16,69.7,88,3,2026-03-03 10:00:00
3805,170,17,33.9,97,1,2026-03-04 18:00:00
3806,170,18,37.7,95,1,2026-03-06 17:00:00
3807,171,1,35.9,165,1,2026-01-29 04:00:00
3808,171,2,43.6,91,1,2026-01-30 21:00:00
3809,171,2,38.9,92,2,2026-01-31 03:00:00
3810,171,3,62.3,130,1,2026-02-02 01:00:00
3811,171,3,32.1,161,2,2026-02-02 21:00:00
3812,171,3,33.0,108,3,2026-02-03 18:00:00
3813,171,4,48.0,79,1,2026-02-04 21:00:00
3814,171,4,48.8,151,2,2026-02-05 03:00:00
3815,171,5,48.8,144,1,2026-02-06 19:00:00
3816,171,5,86.9,118,2,2026-02-07 09:00:00
3817,171,6,82.2,120,1,2026-02-07 14:00:00
3818,171,6,56.2,120,2,2026-02-09 04:00:00
3819,171,7,56.8,142,1,2026-02-11 04:00:00
3820,171,7,43.6,127,2,2026-02-12 04:00:00
3821,171,7,80.0,149,3,2026-02-13 10:00:00
3822,171,8,38.6,82,1,2026-02-14 09:00:00
3823,171,8,37.6,122,2,2026-02-15 15:00:00
3824,171,8,31.4,117,3,2026-02-17 14:00:00
3825,171,9,69.2,134,1,2026-02-18 18:00:00
3826,171,9,57.4,129,2,2026-02-18 23:00:00
3827,171,9,43.5,155,3,2026-02-20 07:00:00
3828,171,10,48.4,102,1,2026-02-22 04:00:00
3829,171,10,71.2,140,2,2026-02-24 03:00:00
3830,171,11,66.4,151,1,2026-02-25 13:00:00
3831,171,11,37.7,177,2,2026-02-25 21:00:00
3832,171,11,32.9,130,3,2026-02-27 17:00:00
3833,171,12,95.5,146,1,2026-02-28 06:00:00
3834,171,12,97.6,103,2,2026-02-28 15:00:00
3835,171,12,50.4,92,3,2026-03-01 03:00:00
3836,171,13,54.8,156,1,2026-03-01 10:00:00
3837,171,14,32.5,139,1,2026-03-03 01:00:00
3838,171,15,69.1,163,1,2026-03-03 06:00:00
3839,171,15,78.7,112,2,2026-03-04 21:00:00
3840,171,15,35.5,150,3,2026-03-06 09:00:00
3841,171,16,65.4,177,1,2026-03-06 14:00:00
3842,171,16,66.6,148,2,2026-03-08 14:00:00
3843,171,16,51.9,145,3,2026-03-09 23:00:00
3844,171,17,62.3,140,1,2026-03-10 03:00:00
3845,171,17,48.3,108,2,2026-03-11 03:00:00
3846,172,1,36.1,87,1,2026-01-13 09:00:00
3847,172,2,35.9,47,1,2026-01-14 21:00:00
3848,172,3,70.0,70,1,2026-01-15 08:00:00
3849,172,4,91.5,30,1,2026-01-16 09:00:00
3850,172,5,79.2,36,1,2026-01-18 06:00:00
3851,172,6,96.4,88,1,2026-01-18 22:00:00
3852,172,7,78.1,53,1,2026-01-20 01:00:00
3853,172,8,77.9,89,1,2026-01-21 20:00:00
3854,172,9,91.7,58,1,2026-01-23 20:00:00
3855,172,10,91.7,30,1,2026-01-25 05:00:00
3856,172,11,92.0,77,1,2026-01-26 20:00:00
3857,172,12,90.1,48,1,2026-01-27 18:00:00
3858,172,13,94.5,73,1,2026-01-29 17:00:00
3859,172,14,90.0,60,1,2026-01-30 00:00:00
3860,172,15,71.0,30,1,2026-01-31 23:00:00
3861,172,16,48.9,63,1,2026-02-02 18:00:00
3862,172,17,88.0,103,1,2026-02-04 14:00:00
3863,172,17,92.8,69,2,2026-02-05 13:00:00
3864,172,18,36.6,58,1,2026-02-06 09:00:00
3865,172,18,93.4,81,2,2026-02-07 07:00:00
3866,172,18,61.4,64,3,2026-02-07 13:00:00
3867,173,1,93.1,94,1,2026-01-25 05:00:00
3868,173,1,90.3,68,2,2026-01-26 19:00:00
3869,173,2,71.4,94,1,2026-01-27 18:00:00
3870,173,2,85.5,110,2,2026-01-29 13:00:00
3871,173,3,94.6,73,1,2026-01-29 20:00:00
3872,173,4,70.8,118,1,2026-01-30 16:00:00
3873,173,4,92.9,88,2,2026-01-31 07:00:00
3874,173,5,98.9,72,1,2026-01-31 18:00:00
3875,173,6,82.7,109,1,2026-02-01 14:00:00
3876,173,6,33.0,84,2,2026-02-02 08:00:00
3877,173,6,71.6,105,3,2026-02-03 20:00:00
3878,173,7,92.8,84,1,2026-02-05 10:00:00
3879,173,7,80.4,88,2,2026-02-06 16:00:00
3880,173,7,41.8,99,3,2026-02-07 17:00:00
3881,173,8,35.6,95,1,2026-02-08 03:00:00
3882,173,9,79.2,50,1,2026-02-09 17:00:00
3883,173,10,66.7,67,1,2026-02-11 03:00:00
3884,173,11,75.5,108,1,2026-02-12 10:00:00
3885,173,12,95.9,87,1,2026-02-13 01:00:00
3886,173,13,98.2,79,1,2026-02-14 15:00:00
3887,174,1,70.1,32,1,2026-01-26 08:00:00
3888,174,2,66.6,38,1,2026-01-27 14:00:00
3889,174,3,71.9,30,1,2026-01-28 15:00:00
3890,174,4,74.6,57,1,2026-01-30 09:00:00
3891,174,5,93.6,48,1,2026-01-31 04:00:00
3892,174,6,94.1,40,1,2026-02-01 07:00:00
3893,174,7,82.6,58,1,2026-02-02 16:00:00
3894,174,8,91.2,67,1,2026-02-03 20:00:00
3895,174,9,66.5,101,1,2026-02-04 11:00:00
3896,174,9,89.5,30,2,2026-02-06 01:00:00
3897,174,9,95.8,83,3,2026-02-07 03:00:00
3898,174,10,75.6,79,1,2026-02-08 14:00:00
3899,174,11,95.9,44,1,2026-02-09 13:00:00
3900,174,12,78.9,64,1,2026-02-10 13:00:00
3901,174,13,74.2,50,1,2026-02-12 02:00:00
3902,174,14,42.6,63,1,2026-02-12 08:00:00
3903,174,15,75.3,90,1,2026-02-13 21:00:00
3904,174,16,71.3,72,1,2026-02-14 03:00:00
3905,174,16,51.6,70,2,2026-02-14 17:00:00
3906,174,17,38.3,51,1,2026-02-15 07:00:00
3907,175,1,59.9,60,1,2026-01-13 08:00:00
3908,175,2,37.4,85,1,2026-01-15 06:00:00
3909,175,3,85.2,114,1,2026-01-16 01:00:00
3910,175,4,30.3,59,1,2026-01-16 10:00:00
3911,175,5,43.7,68,1,2026-01-17 13:00:00
3912,175,5,94.1,92,2,2026-01-19 10:00:00
3913,175,5,79.9,70,3,2026-01-19 16:00:00
3914,175,6,38.8,74,1,2026-01-20 04:00:00
3915,175,7,74.9,81,1,2026-01-20 09:00:00
3916,175,7,80.1,62,2,2026-01-20 22:00:00
3917,175,8,65.6,70,1,2026-01-22 15:00:00
3918,175,9,68.1,104,1,2026-01-24 06:00:00
3919,175,10,85.8,63,1,2026-01-26 03:00:00
3920,175,11,47.2,58,1,2026-01-26 23:00:00
3921,175,12,86.3,77,1,2026-01-28 23:00:00
3922,175,13,46.9,104,1,2026-01-29 03:00:00
3923,175,14,41.1,86,1,2026-01-30 20:00:00
3924,175,14,70.7,80,2,2026-01-31 02:00:00
3925,175,14,98.3,90,3,2026-01-31 09:00:00
3926,176,1,85.1,30,1,2026-01-23 19:00:00
3927,176,2,71.6,69,1,2026-01-25 02:00:00
3928,176,3,76.6,67,1,2026-01-25 13:00:00
3929,176,4,84.7,51,1,2026-01-27 09:00:00
3930,176,5,88.6,80,1,2026-01-29 03:00:00
3931,176,5,80.3,37,2,2026-01-30 14:00:00
3932,176,6,88.9,82,1,2026-02-01 11:00:00
3933,176,7,52.3,63,1,2026-02-02 09:00:00
3934,176,8,35.7,53,1,2026-02-04 07:00:00
3935,176,9,33.0,59,1,2026-02-04 21:00:00
3936,176,9,58.3,57,2,2026-02-05 05:00:00
3937,176,9,78.9,84,3,2026-02-06 16:00:00
3938,176,10,96.5,38,1,2026-02-07 20:00:00
3939,177,1,91.9,124,1,2026-01-13 07:00:00
3940,177,2,41.4,160,1,2026-01-13 21:00:00
3941,177,3,63.3,128,1,2026-01-14 15:00:00
3942,177,3,33.5,158,2,2026-01-15 06:00:00
3943,177,4,53.3,173,1,2026-01-16 16:00:00
3944,177,4,40.1,131,2,2026-01-18 02:00:00
3945,177,5,33.5,153,1,2026-01-19 17:00:00
3946,177,6,58.3,116,1,2026-01-20 13:00:00
3947,177,7,46.6,155,1,2026-01-21 22:00:00
3948,177,8,93.2,143,1,2026-01-22 09:00:00
3949,177,9,87.8,149,1,2026-01-22 15:00:00
3950,177,10,51.1,127,1,2026-01-24 06:00:00
3951,177,11,87.2,106,1,2026-01-24 22:00:00
3952,177,12,59.0,150,1,2026-01-26 03:00:00
3953,177,13,55.0,98,1,2026-01-27 10:00:00
3954,177,14,33.4,133,1,2026-01-27 18:00:00
3955,177,14,33.7,158,2,2026-01-29 09:00:00
3956,177,14,42.8,143,3,2026-01-30 19:00:00
3957,177,15,94.0,178,1,2026-01-31 14:00:00
3958,177,16,45.6,160,1,2026-02-02 03:00:00
3959,177,17,33.0,126,1,2026-02-03 12:00:00
3960,177,17,75.9,140,2,2026-02-04 17:00:00
3961,177,17,99.2,139,3,2026-02-05 01:00:00
3962,177,18,60.3,108,1,2026-02-05 06:00:00
3963,177,18,82.0,121,2,2026-02-05 23:00:00
3964,178,1,68.6,78,1,2026-01-20 18:00:00
3965,178,2,84.8,49,1,2026-01-22 03:00:00
3966,178,3,32.6,90,1,2026-01-23 14:00:00
3967,178,3,75.5,85,2,2026-01-24 20:00:00
3968,178,3,86.0,56,3,2026-01-26 01:00:00
3969,178,4,88.7,98,1,2026-01-27 14:00:00
3970,178,5,74.3,104,1,2026-01-29 06:00:00
3971,178,6,100.0,94,1,2026-01-30 03:00:00
3972,178,6,68.1,83,2,2026-01-30 14:00:00
3973,178,6,61.1,101,3,2026-02-01 03:00:00
3974,178,7,96.3,103,1,2026-02-02 14:00:00
3975,178,7,71.0,96,2,2026-02-03 09:00:00
3976,178,7,85.6,73,3,2026-02-04 05:00:00
3977,178,8,76.9,95,1,2026-02-05 02:00:00
3978,178,8,83.7,113,2,2026-02-06 07:00:00
3979,178,8,71.1,78,3,2026-02-07 15:00:00
3980,178,9,72.4,131,1,2026-02-08 12:00:00
3981,178,10,32.9,79,1,2026-02-09 16:00:00
3982,178,10,97.5,90,2,2026-02-10 02:00:00
3983,178,10,75.0,76,3,2026-02-10 11:00:00
3984,178,11,80.5,94,1,2026-02-11 08:00:00
3985,178,12,66.9,55,1,2026-02-12 20:00:00
3986,178,12,62.2,79,2,2026-02-13 05:00:00
3987,178,13,44.1,68,1,2026-02-14 06:00:00
3988,178,14,55.7,92,1,2026-02-16 00:00:00
3989,179,1,78.0,129,1,2026-01-18 17:00:00
3990,179,1,62.0,122,2,2026-01-20 01:00:00
3991,179,2,90.4,62,1,2026-01-21 18:00:00
3992,179,3,46.2,150,1,2026-01-23 12:00:00
3993,179,4,60.1,115,1,2026-01-24 08:00:00
3994,179,4,52.4,94,2,2026-01-25 21:00:00
3995,179,4,82.6,113,3,2026-01-26 03:00:00
3996,179,5,75.4,113,1,2026-01-26 14:00:00
3997,179,6,74.1,96,1,2026-01-28 06:00:00
3998,179,7,80.3,113,1,2026-01-29 13:00:00
3999,179,8,83.8,97,1,2026-01-30 06:00:00
4000,179,8,39.3,101,2,2026-01-31 06:00:00
4001,179,9,59.2,96,1,2026-02-01 13:00:00
4002,179,10,86.7,81,1,2026-02-02 21:00:00
4003,179,11,82.2,112,1,2026-02-04 18:00:00
4004,179,12,33.6,121,1,2026-02-05 17:00:00
4005,179,12,61.9,120,2,2026-02-07 13:00:00
4006,179,12,65.4,126,3,2026-02-08 02:00:00
4007,179,13,56.3,116,1,2026-02-09 04:00:00
4008,179,13,74.2,99,2,2026-02-09 21:00:00
4009,180,1,86.8,76,1,2026-01-09 09:00:00
4010,180,2,93.7,32,1,2026-01-11 08:00:00
4011,180,3,99.7,41,1,2026-01-13 00:00:00
4012,180,4,72.5,40,1,2026-01-14 04:00:00
4013,180,5,93.0,81,1,2026-01-15 03:00:00
4014,180,6,93.0,78,1,2026-01-16 17:00:00
4015,180,7,52.3,69,1,2026-01-18 03:00:00
4016,180,8,80.2,81,1,2026-01-18 14:00:00
4017,180,9,46.2,42,1,2026-01-19 04:00:00
4018,180,9,46.4,66,2,2026-01-20 10:00:00
4019,180,9,91.6,57,3,2026-01-21 17:00:00
4020,180,10,82.1,76,1,2026-01-22 01:00:00
4021,180,11,99.8,57,1,2026-01-22 05:00:00
4022,180,12,77.4,52,1,2026-01-23 13:00:00
4023,180,13,58.1,70,1,2026-01-24 19:00:00
4024,180,14,85.1,77,1,2026-01-26 07:00:00
4025,180,15,96.0,46,1,2026-01-27 06:00:00
4026,180,16,56.9,58,1,2026-01-28 16:00:00
4027,180,17,78.3,38,1,2026-01-29 21:00:00
4028,181,1,80.5,40,1,2026-01-16 11:00:00
4029,181,1,60.1,94,2,2026-01-17 12:00:00
4030,181,2,73.8,102,1,2026-01-18 06:00:00
4031,181,3,44.8,95,1,2026-01-18 20:00:00
4032,181,4,31.6,51,1,2026-01-19 16:00:00
4033,181,4,80.3,82,2,2026-01-20 01:00:00
4034,181,5,91.2,45,1,2026-01-20 12:00:00
4035,181,5,69.2,117,2,2026-01-22 08:00:00
4036,181,6,37.7,68,1,2026-01-24 02:00:00
4037,181,6,35.2,115,2,2026-01-24 19:00:00
4038,181,7,65.7,108,1,2026-01-25 13:00:00
4039,181,7,92.5,71,2,2026-01-26 04:00:00
4040,181,7,58.6,67,3,2026-01-26 22:00:00
4041,181,8,40.0,97,1,2026-01-27 11:00:00
4042,181,9,92.8,73,1,2026-01-28 03:00:00
4043,181,10,81.0,92,1,2026-01-28 20:00:00
4044,181,10,65.5,80,2,2026-01-29 23:00:00
4045,181,10,73.0,54,3,2026-01-31 08:00:00
4046,181,11,52.8,45,1,2026-02-01 18:00:00
4047,181,12,91.8,94,1,2026-02-02 20:00:00
4048,181,13,90.1,78,1,2026-02-03 14:00:00
4049,181,13,74.4,78,2,2026-02-04 14:00:00
4050,181,13,85.9,103,3,2026-02-06 08:00:00
4051,181,14,94.1,113,1,2026-02-07 23:00:00
4052,181,15,64.4,84,1,2026-02-09 22:00:00
4053,181,15,77.1,83,2,2026-02-11 22:00:00
4054,181,16,61.1,100,1,2026-02-13 00:00:00
4055,181,16,83.1,62,2,2026-02-14 01:00:00
4056,181,17,99.7,94,1,2026-02-15 22:00:00
4057,181,17,63.1,101,2,2026-02-16 07:00:00
4058,182,1,70.0,73,1,2026-01-22 09:00:00
4059,182,2,80.6,30,1,2026-01-22 22:00:00
4060,182,3,39.1,44,1,2026-01-24 21:00:00
4061,182,4,80.4,42,1,2026-01-25 13:00:00
4062,182,5,84.1,61,1,2026-01-26 16:00:00
4063,182,5,92.1,69,2,2026-01-26 22:00:00
4064,182,5,67.7,89,3,2026-01-27 11:00:00
4065,182,6,81.7,50,1,2026-01-28 01:00:00
4066,182,7,85.1,50,1,2026-01-28 18:00:00
4067,182,8,72.9,82,1,2026-01-29 23:00:00
4068,182,9,59.0,65,1,2026-01-31 04:00:00
4069,182,10,97.7,85,1,2026-02-01 10:00:00
4070,182,11,78.4,65,1,2026-02-02 13:00:00
4071,182,12,72.9,36,1,2026-02-04 07:00:00
4072,182,13,34.3,33,1,2026-02-06 03:00:00
4073,182,14,98.8,30,1,2026-02-07 00:00:00
4074,182,15,93.0,73,1,2026-02-07 18:00:00
4075,183,1,80.3,133,1,2026-01-25 01:00:00
4076,183,2,87.8,146,1,2026-01-26 09:00:00
4077,183,2,94.5,126,2,2026-01-27 17:00:00
4078,183,2,88.6,133,3,2026-01-28 22:00:00
4079,183,3,95.8,98,1,2026-01-29 17:00:00
4080,183,4,76.7,86,1,2026-01-30 07:00:00
4081,183,4,79.9,127,2,2026-01-31 20:00:00
4082,183,4,71.0,118,3,2026-02-02 19:00:00
4083,183,5,46.7,112,1,2026-02-03 20:00:00
4084,183,6,82.1,117,1,2026-02-04 03:00:00
4085,183,7,33.3,116,1,2026-02-06 01:00:00
4086,183,8,62.6,135,1,2026-02-06 20:00:00
4087,183,9,86.9,135,1,2026-02-08 20:00:00
4088,183,9,85.6,120,2,2026-02-09 19:00:00
4089,183,9,86.3,126,3,2026-02-10 22:00:00
4090,183,10,31.0,120,1,2026-02-11 02:00:00
4091,183,10,85.6,100,2,2026-02-12 12:00:00
4092,183,11,33.7,125,1,2026-02-12 22:00:00
4093,183,11,53.8,82,2,2026-02-14 19:00:00
4094,183,12,80.7,131,1,2026-02-15 22:00:00
4095,183,12,97.9,86,2,2026-02-17 15:00:00
4096,183,12,89.8,115,3,2026-02-19 03:00:00
4097,183,13,38.1,93,1,2026-02-19 16:00:00
4098,183,13,58.0,121,2,2026-02-21 03:00:00
4099,183,13,38.8,109,3,2026-02-21 16:00:00
4100,183,14,67.6,78,1,2026-02-21 22:00:00
4101,183,15,48.8,118,1,2026-02-22 06:00:00
4102,183,15,91.5,98,2,2026-02-23 08:00:00
4103,183,15,90.7,127,3,2026-02-24 13:00:00
4104,183,16,66.6,110,1,2026-02-24 19:00:00
4105,183,17,86.6,117,1,2026-02-25 09:00:00
4106,183,18,61.1,90,1,2026-02-27 07:00:00
4107,183,19,53.2,98,1,2026-02-28 19:00:00
4108,184,1,43.6,130,1,2026-01-16 22:00:00
4109,184,2,58.1,157,1,2026-01-17 03:00:00
4110,184,3,43.7,173,1,2026-01-18 01:00:00
4111,184,4,46.2,123,1,2026-01-18 05:00:00
4112,184,4,40.1,161,2,2026-01-19 20:00:00
4113,184,5,34.1,96,1,2026-01-21 15:00:00
4114,184,5,40.5,116,2,2026-01-22 22:00:00
4115,184,5,90.4,120,3,2026-01-24 03:00:00
4116,184,6,83.0,112,1,2026-01-24 23:00:00
4117,184,6,66.5,108,2,2026-01-26 18:00:00
4118,184,7,88.6,148,1,2026-01-27 17:00:00
4119,184,8,37.1,135,1,2026-01-29 01:00:00
4120,184,8,54.1,147,2,2026-01-30 06:00:00
