attempt_id,student_id,topic_id,quiz_score,recent_quiz_score,historical_topic_score,attempts_count,total_time_spent,prerequisite_completion_rate,score_trend,engagement_frequency,topic_difficulty_numeric,target_struggling,timestamp
3723,166,12,54.8,47.43,60.42,1,135,0.0,-12.99,15,2,1,2026-02-05 02:00:00
3724,166,12,72.4,46.9,60.11,2,279,0.0,-13.21,15,2,0,2026-02-05 06:00:00
3725,166,12,46.6,57.7,60.76,3,441,0.0,-3.06,15,2,1,2026-02-06 06:00:00
3726,167,1,72.5,75.0,75.0,1,74,1.0,0.0,1,1,0,2026-01-16 19:00:00
3727,167,1,86.7,72.5,72.5,2,195,1.0,0.0,2,1,0,2026-01-17 02:00:00
3728,167,1,81.3,79.6,79.6,3,254,1.0,0.0,3,1,0,2026-01-18 01:00:00
3729,167,2,49.1,80.17,80.17,1,122,1.0,0.0,4,1,1,2026-01-19 16:00:00
3730,167,2,77.9,72.37,72.4,2,204,1.0,-0.03,5,1,0,2026-01-19 23:00:00
3731,167,2,39.8,69.43,73.5,3,289,1.0,-4.07,6,1,1,2026-01-21 08:00:00
3732,167,3,72.2,55.6,67.88,1,52,1.0,-12.28,7,2,0,2026-01-21 20:00:00
3733,167,4,34.9,63.3,68.5,1,80,1.0,-5.2,8,2,1,2026-01-23 01:00:00
3734,167,4,91.5,48.97,64.3,2,149,1.0,-15.33,9,2,0,2026-01-24 21:00:00
3735,167,4,73.5,66.2,67.32,3,226,1.0,-1.12,10,2,0,2026-01-26 03:00:00
3736,167,5,32.6,66.63,67.94,1,87,1.0,-1.31,11,3,1,2026-01-27 23:00:00
3737,167,6,91.4,65.87,64.73,1,109,1.0,1.14,12,1,0,2026-01-29 15:00:00
3738,167,7,96.6,65.83,66.95,1,94,1.0,-1.12,11,2,0,2026-01-31 05:00:00
3739,167,8,95.4,73.53,69.23,1,96,1.0,4.3,11,2,0,2026-02-01 22:00:00
3740,167,9,77.7,94.47,71.1,1,68,1.0,23.37,10,3,0,2026-02-03 17:00:00
3741,167,10,91.1,89.9,71.54,1,72,1.0,18.36,9,2,0,2026-02-05 13:00:00
3742,167,11,82.8,88.07,72.76,1,125,1.0,15.3,9,1,0,2026-02-06 07:00:00
3743,167,12,80.4,83.87,73.35,1,75,1.0,10.51,10,2,0,2026-02-07 08:00:00
3744,167,13,51.2,84.77,73.74,1,123,1.0,11.02,10,2,1,2026-02-07 22:00:00
3745,167,14,91.9,71.47,72.56,1,85,1.0,-1.09,11,3,0,2026-02-08 11:00:00
3746,167,14,75.4,74.5,73.53,2,175,1.0,0.98,12,3,0,2026-02-09 01:00:00
3747,167,14,75.7,72.83,73.61,3,286,1.0,-0.78,12,3,0,2026-02-09 06:00:00
3748,168,1,88.6,75.0,75.0,1,85,1.0,0.0,1,1,0,2026-02-02 00:00:00
3749,168,2,94.9,88.6,88.6,1,57,1.0,0.0,2,1,0,2026-02-03 16:00:00
3750,168,3,78.1,91.75,91.75,1,52,1.0,0.0,3,2,0,2026-02-04 12:00:00
3751,168,4,48.2,87.2,87.2,1,58,1.0,0.0,4,2,1,2026-02-05 17:00:00
3752,168,5,82.9,73.73,77.45,1,66,0.0,-3.72,5,3,0,2026-02-07 14:00:00
3753,168,6,70.9,69.73,78.54,1,77,1.0,-8.81,6,1,0,2026-02-08 04:00:00
3754,168,7,87.3,67.33,77.27,1,60,1.0,-9.93,7,2,0,2026-02-09 16:00:00
3755,168,8,63.5,80.37,78.7,1,72,1.0,1.67,8,2,1,2026-02-10 10:00:00
3756,168,9,75.2,73.9,76.8,1,92,0.0,-2.9,9,3,0,2026-02-11 23:00:00
3757,168,9,60.4,75.33,76.62,2,159,0.0,-1.29,10,3,1,2026-02-13 06:00:00
3758,168,9,74.0,66.37,75.0,3,225,0.0,-8.63,11,3,0,2026-02-13 21:00:00
3759,168,10,90.2,69.87,74.91,1,30,1.0,-5.04,12,2,0,2026-02-15 07:00:00
3760,169,1,79.8,75.0,75.0,1,30,1.0,0.0,1,1,0,2026-01-26 17:00:00
3761,169,2,71.0,79.8,79.8,1,67,1.0,0.0,2,1,0,2026-01-27 20:00:00
3762,169,3,96.3,75.4,75.4,1,58,1.0,0.0,3,2,0,2026-01-28 08:00:00
3763,169,4,71.1,82.37,82.37,1,49,1.0,0.0,4,2,0,2026-01-28 20:00:00
3764,169,5,65.0,79.47,79.55,1,64,1.0,-0.08,5,3,1,2026-01-29 17:00:00
3765,169,6,99.4,77.47,76.64,1,58,1.0,0.83,6,1,0,2026-01-30 10:00:00
3766,169,7,76.6,78.5,80.43,1,82,1.0,-1.93,7,2,0,2026-01-31 16:00:00
3767,169,8,77.5,80.33,79.89,1,61,1.0,0.45,8,2,0,2026-02-02 15:00:00
3768,169,9,83.1,84.5,79.59,1,45,1.0,4.91,9,3,0,2026-02-02 20:00:00
3769,169,10,73.0,79.07,79.98,1,79,1.0,-0.91,10,2,0,2026-02-03 21:00:00
3770,169,11,75.1,77.87,79.28,1,55,1.0,-1.41,11,1,0,2026-02-05 03:00:00
3771,169,12,98.9,77.07,78.9,1,70,1.0,-1.83,12,2,0,2026-02-05 08:00:00
3772,169,13,74.9,82.33,80.57,1,50,1.0,1.77,13,2,0,2026-02-05 19:00:00
3773,169,14,52.1,82.97,80.13,1,47,1.0,2.84,14,3,1,2026-02-07 17:00:00
3774,169,15,89.1,75.3,78.13,1,61,1.0,-2.83,15,2,0,2026-02-09 02:00:00
3775,169,16,82.1,72.03,78.86,1,60,1.0,-6.83,15,3,0,2026-02-10 01:00:00
3776,169,16,73.2,74.43,79.06,2,129,1.0,-4.63,15,3,0,2026-02-11 04:00:00
3777,169,16,42.7,81.47,78.72,3,183,1.0,2.75,15,3,1,2026-02-11 18:00:00
3778,170,1,76.6,75.0,75.0,1,53,1.0,0.0,1,1,0,2026-01-31 15:00:00
3779,170,2,44.3,76.6,76.6,1,81,1.0,0.0,2,1,1,2026-02-01 11:00:00
3780,170,3,94.0,60.45,60.45,1,105,0.0,0.0,3,2,0,2026-02-03 01:00:00
3781,170,4,90.8,71.63,71.63,1,84,1.0,0.0,4,2,0,2026-02-05 01:00:00
3782,170,4,92.1,76.37,76.42,2,169,1.0,-0.06,5,2,0,2026-02-05 16:00:00
3783,170,5,61.3,92.3,79.56,1,109,1.0,12.74,6,3,1,2026-02-06 02:00:00
3784,170,6,47.6,81.4,76.52,1,75,1.0,4.88,7,1,1,2026-02-07 08:00:00
3785,170,6,99.9,67.0,72.39,2,134,1.0,-5.39,8,1,0,2026-02-09 07:00:00
3786,170,7,56.3,69.6,75.82,1,86,1.0,-6.22,9,2,1,2026-02-09 17:00:00
3787,170,8,81.3,67.93,73.66,1,80,1.0,-5.72,10,2,0,2026-02-11 06:00:00
3788,170,9,55.4,79.17,74.42,1,70,1.0,4.75,11,3,1,2026-02-11 18:00:00
3789,170,10,59.5,64.33,72.69,1,86,1.0,-8.36,12,2,1,2026-02-12 22:00:00
3790,170,10,89.2,65.4,71.59,2,185,1.0,-6.19,13,2,0,2026-02-14 14:00:00
3791,170,11,90.3,68.03,72.95,1,89,0.0,-4.91,13,1,0,2026-02-15 08:00:00
3792,170,12,68.4,79.67,74.19,1,96,0.5,5.48,13,2,1,2026-02-16 11:00:00
3793,170,12,51.8,82.63,73.8,2,222,0.5,8.83,13,2,1,2026-02-17 23:00:00
3794,170,12,77.3,70.17,72.42,3,305,0.5,-2.26,13,2,0,2026-02-19 08:00:00
3795,170,13,99.4,65.83,72.71,1,95,1.0,-6.88,12,2,0,2026-02-20 06:00:00
3796,170,14,94.0,76.17,74.19,1,79,0.5,1.97,12,3,0,2026-02-22 04:00:00
3797,170,14,97.2,90.23,75.24,2,152,0.5,15.0,12,3,0,2026-02-23 12:00:00
3798,170,14,67.0,96.87,76.34,3,230,0.5,20.53,12,3,1,2026-02-24 16:00:00
3799,170,15,31.2,86.07,75.89,1,80,1.0,10.18,13,2,1,2026-02-25 02:00:00
3800,170,15,97.6,65.13,73.86,2,177,1.0,-8.73,12,2,0,2026-02-26 03:00:00
3801,170,15,64.4,65.27,74.89,3,313,1.0,-9.62,12,2,1,2026-02-27 23:00:00
3802,170,16,95.7,64.4,74.45,1,75,0.5,-10.05,12,3,0,2026-03-01 06:00:00
3803,170,16,49.8,85.9,75.3,2,156,0.5,10.6,12,3,1,2026-03-02 00:00:00
3804,170,16,69.7,69.97,74.32,3,244,0.5,-4.36,12,3,1,2026-03-03 10:00:00
3805,170,17,33.9,71.73,74.15,1,97,1.0,-2.42,12,3,1,2026-03-04 18:00:00
3806,170,18,37.7,51.13,72.71,1,95,1.0,-21.58,11,3,1,2026-03-06 17:00:00
3807,171,1,35.9,75.0,75.0,1,165,1.0,0.0,1,1,1,2026-01-29 04:00:00
3808,171,2,43.6,35.9,35.9,1,91,0.0,0.0,2,1,1,2026-01-30 21:00:00
3809,171,2,38.9,39.75,39.75,2,183,0.0,0.0,3,1,1,2026-01-31 03:00:00
3810,171,3,62.3,39.47,39.47,1,130,0.0,0.0,4,2,1,2026-02-02 01:00:00
3811,171,3,32.1,48.27,45.18,2,291,0.0,3.09,5,2,1,2026-02-02 21:00:00
3812,171,3,33.0,44.43,42.56,3,399,0.0,1.87,6,2,1,2026-02-03 18:00:00
3813,171,4,48.0,42.47,40.97,1,79,0.0,1.5,7,2,1,2026-02-04 21:00:00
3814,171,4,48.8,37.7,41.97,2,230,0.0,-4.27,8,2,1,2026-02-05 03:00:00
3815,171,5,48.8,43.27,42.82,1,144,0.0,0.44,9,3,1,2026-02-06 19:00:00
3816,171,5,86.9,48.53,43.49,2,262,0.0,5.04,10,3,0,2026-02-07 09:00:00
3817,171,6,82.2,61.5,47.83,1,120,1.0,13.67,11,1,0,2026-02-07 14:00:00
3818,171,6,56.2,72.63,50.95,2,240,1.0,21.68,12,1,1,2026-02-09 04:00:00
3819,171,7,56.8,75.1,51.39,1,142,1.0,23.71,13,2,1,2026-02-11 04:00:00
3820,171,7,43.6,65.07,51.81,2,269,1.0,13.26,13,2,1,2026-02-12 04:00:00
3821,171,7,80.0,52.2,51.22,3,418,1.0,0.98,14,2,0,2026-02-13 10:00:00
3822,171,8,38.6,60.13,53.14,1,82,1.0,6.99,13,2,1,2026-02-14 09:00:00
3823,171,8,37.6,54.07,52.23,2,204,1.0,1.84,14,2,1,2026-02-15 15:00:00
3824,171,8,31.4,52.07,51.37,3,321,1.0,0.7,13,2,1,2026-02-17 14:00:00
3825,171,9,69.2,35.87,50.26,1,134,0.0,-14.39,13,3,1,2026-02-18 18:00:00
3826,171,9,57.4,46.07,51.26,2,263,0.0,-5.19,13,3,1,2026-02-18 23:00:00
3827,171,9,43.5,52.67,51.56,3,418,0.0,1.1,13,3,1,2026-02-20 07:00:00
3828,171,10,48.4,56.7,51.18,1,102,1.0,5.52,11,2,1,2026-02-22 04:00:00
3829,171,10,71.2,49.77,51.05,2,242,1.0,-1.29,11,2,0,2026-02-24 03:00:00
3830,171,11,66.4,54.37,51.93,1,151,0.5,2.44,11,1,1,2026-02-25 13:00:00
3831,171,11,37.7,62.0,52.53,2,328,0.5,9.47,12,1,1,2026-02-25 21:00:00
3832,171,11,32.9,58.43,51.94,3,458,0.5,6.49,11,1,1,2026-02-27 17:00:00
3833,171,12,95.5,45.67,51.21,1,146,0.0,-5.54,12,2,0,2026-02-28 06:00:00
3834,171,12,97.6,55.37,52.85,2,249,0.0,2.52,12,2,0,2026-02-28 15:00:00
3835,171,12,50.4,75.33,54.45,3,341,0.0,20.89,13,2,1,2026-03-01 03:00:00
3836,171,13,54.8,81.17,54.31,1,156,1.0,26.86,14,2,1,2026-03-01 10:00:00
3837,171,14,32.5,67.6,54.32,1,139,1.0,13.28,14,3,1,2026-03-03 01:00:00
3838,171,15,69.1,45.9,53.62,1,163,0.0,-7.72,15,2,1,2026-03-03 06:00:00
3839,171,15,78.7,52.13,54.1,2,275,0.0,-1.97,14,2,0,2026-03-04 21:00:00
3840,171,15,35.5,60.1,54.85,3,425,0.0,5.25,13,2,1,2026-03-06 09:00:00
3841,171,16,65.4,61.1,54.28,1,177,0.5,6.82,14,3,1,2026-03-06 14:00:00
3842,171,16,66.6,59.87,54.6,2,325,0.5,5.27,14,3,1,2026-03-08 14:00:00
3843,171,16,51.9,55.83,54.93,3,470,0.5,0.9,15,3,1,2026-03-09 23:00:00
3844,171,17,62.3,61.3,54.85,1,140,0.0,6.45,15,3,1,2026-03-10 03:00:00
3845,171,17,48.3,60.27,55.04,2,248,0.0,5.22,16,3,1,2026-03-11 03:00:00
3846,172,1,36.1,75.0,75.0,1,87,1.0,0.0,1,1,1,2026-01-13 09:00:00
3847,172,2,35.9,36.1,36.1,1,47,0.0,0.0,2,1,1,2026-01-14 21:00:00
3848,172,3,70.0,36.0,36.0,1,70,0.0,0.0,3,2,0,2026-01-15 08:00:00
3849,172,4,91.5,47.33,47.33,1,30,1.0,0.0,4,2,0,2026-01-16 09:00:00
3850,172,5,79.2,65.8,58.38,1,36,1.0,7.42,5,3,0,2026-01-18 06:00:00
3851,172,6,96.4,80.23,62.54,1,88,1.0,17.69,6,1,0,2026-01-18 22:00:00
3852,172,7,78.1,89.03,68.18,1,53,1.0,20.85,7,2,0,2026-01-20 01:00:00
3853,172,8,77.9,84.57,69.6,1,89,1.0,14.97,8,2,0,2026-01-21 20:00:00
3854,172,9,91.7,84.13,70.64,1,58,1.0,13.5,9,3,0,2026-01-23 20:00:00
3855,172,10,91.7,82.57,72.98,1,30,1.0,9.59,10,2,0,2026-01-25 05:00:00
3856,172,11,92.0,87.1,74.85,1,77,0.5,12.25,11,1,0,2026-01-26 20:00:00
3857,172,12,90.1,91.8,76.41,1,48,1.0,15.39,11,2,0,2026-01-27 18:00:00
3858,172,13,94.5,91.27,77.55,1,73,1.0,13.72,10,2,0,2026-01-29 17:00:00
3859,172,14,90.0,92.2,78.85,1,60,1.0,13.35,11,3,0,2026-01-30 00:00:00
3860,172,15,71.0,91.53,79.65,1,30,1.0,11.88,11,2,0,2026-01-31 23:00:00
3861,172,16,48.9,85.17,79.07,1,63,1.0,6.09,10,3,1,2026-02-02 18:00:00
3862,172,17,88.0,69.97,77.19,1,103,0.0,-7.22,10,3,0,2026-02-04 14:00:00
3863,172,17,92.8,69.3,77.82,2,172,0.0,-8.52,10,3,0,2026-02-05 13:00:00
3864,172,18,36.6,76.57,78.66,1,58,0.0,-2.09,11,3,1,2026-02-06 09:00:00
3865,172,18,93.4,72.47,76.44,2,139,0.0,-3.98,11,3,0,2026-02-07 07:00:00
3866,172,18,61.4,74.27,77.29,3,203,0.0,-3.02,12,3,1,2026-02-07 13:00:00
3867,173,1,93.1,75.0,75.0,1,94,1.0,0.0,1,1,0,2026-01-25 05:00:00
3868,173,1,90.3,93.1,93.1,2,162,1.0,0.0,2,1,0,2026-01-26 19:00:00
3869,173,2,71.4,91.7,91.7,1,94,1.0,0.0,3,1,0,2026-01-27 18:00:00
3870,173,2,85.5,84.93,84.93,2,204,1.0,0.0,4,1,0,2026-01-29 13:00:00
3871,173,3,94.6,82.4,85.07,1,73,1.0,-2.67,5,2,0,2026-01-29 20:00:00
3872,173,4,70.8,83.83,86.98,1,118,1.0,-3.15,6,2,0,2026-01-30 16:00:00
3873,173,4,92.9,83.63,84.28,2,206,1.0,-0.65,7,2,0,2026-01-31 07:00:00
3874,173,5,98.9,86.1,85.51,1,72,1.0,0.59,8,3,0,2026-01-31 18:00:00
3875,173,6,82.7,87.53,87.19,1,109,1.0,0.35,9,1,0,2026-02-01 14:00:00
3876,173,6,33.0,91.5,86.69,2,193,1.0,4.81,10,1,1,2026-02-02 08:00:00
3877,173,6,71.6,71.53,81.32,3,298,1.0,-9.79,11,1,0,2026-02-03 20:00:00
3878,173,7,92.8,62.43,80.44,1,84,1.0,-18.0,12,2,0,2026-02-05 10:00:00
3879,173,7,80.4,65.8,81.47,2,172,1.0,-15.67,13,2,0,2026-02-06 16:00:00
3880,173,7,41.8,81.6,81.38,3,271,1.0,0.22,14,2,1,2026-02-07 17:00:00
3881,173,8,35.6,71.67,78.56,1,95,1.0,-6.89,15,2,1,2026-02-08 03:00:00
3882,173,9,79.2,52.6,75.69,1,50,0.0,-23.09,15,3,0,2026-02-09 17:00:00
3883,173,10,66.7,52.2,75.91,1,67,1.0,-23.71,14,2,1,2026-02-11 03:00:00
3884,173,11,75.5,60.5,75.37,1,108,1.0,-14.87,15,1,0,2026-02-12 10:00:00
3885,173,12,95.9,73.8,75.38,1,87,1.0,-1.58,14,2,0,2026-02-13 01:00:00
3886,173,13,98.2,79.37,76.46,1,79,1.0,2.91,13,2,0,2026-02-14 15:00:00
3887,174,1,70.1,75.0,75.0,1,32,1.0,0.0,1,1,0,2026-01-26 08:00:00
3888,174,2,66.6,70.1,70.1,1,38,1.0,0.0,2,1,1,2026-01-27 14:00:00
3889,174,3,71.9,68.35,68.35,1,30,0.0,0.0,3,2,0,2026-01-28 15:00:00
3890,174,4,74.6,69.53,69.53,1,57,1.0,0.0,4,2,0,2026-01-30 09:00:00
3891,174,5,93.6,71.03,70.8,1,48,1.0,0.23,5,3,0,2026-01-31 04:00:00
3892,174,6,94.1,80.03,75.36,1,40,1.0,4.67,6,1,0,2026-02-01 07:00:00
3893,174,7,82.6,87.43,78.48,1,58,1.0,8.95,7,2,0,2026-02-02 16:00:00
3894,174,8,91.2,90.1,79.07,1,67,1.0,11.03,8,2,0,2026-02-03 20:00:00
3895,174,9,66.5,89.3,80.59,1,101,1.0,8.71,9,3,1,2026-02-04 11:00:00
3896,174,9,89.5,80.1,79.02,2,131,1.0,1.08,10,3,0,2026-02-06 01:00:00
3897,174,9,95.8,82.4,80.07,3,214,1.0,2.33,11,3,0,2026-02-07 03:00:00
3898,174,10,75.6,83.93,81.5,1,79,1.0,2.43,12,2,0,2026-02-08 14:00:00
3899,174,11,95.9,86.97,81.01,1,44,0.5,5.96,12,1,0,2026-02-09 13:00:00
3900,174,12,78.9,89.1,82.15,1,64,1.0,6.95,13,2,0,2026-02-10 13:00:00
3901,174,13,74.2,83.47,81.92,1,50,1.0,1.55,12,2,0,2026-02-12 02:00:00
3902,174,14,42.6,83.0,81.41,1,63,1.0,1.59,13,3,1,2026-02-12 08:00:00
3903,174,15,75.3,65.23,78.98,1,90,1.0,-13.75,13,2,0,2026-02-13 21:00:00
3904,174,16,71.3,64.03,78.76,1,72,1.0,-14.73,14,3,0,2026-02-14 03:00:00
3905,174,16,51.6,63.07,78.35,2,142,1.0,-15.28,14,3,1,2026-02-14 17:00:00
3906,174,17,38.3,66.07,76.94,1,51,1.0,-10.88,14,3,1,2026-02-15 07:00:00
3907,175,1,59.9,75.0,75.0,1,60,1.0,0.0,1,1,1,2026-01-13 08:00:00
3908,175,2,37.4,59.9,59.9,1,85,0.0,0.0,2,1,1,2026-01-15 06:00:00
3909,175,3,85.2,48.65,48.65,1,114,0.0,0.0,3,2,0,2026-01-16 01:00:00
3910,175,4,30.3,60.83,60.83,1,59,1.0,0.0,4,2,1,2026-01-16 10:00:00
3911,175,5,43.7,50.97,53.2,1,68,0.0,-2.23,5,3,1,2026-01-17 13:00:00
3912,175,5,94.1,53.07,51.3,2,160,0.0,1.77,6,3,0,2026-01-19 10:00:00
3913,175,5,79.9,56.03,58.43,3,230,0.0,-2.4,7,3,0,2026-01-19 16:00:00
3914,175,6,38.8,72.57,61.5,1,74,1.0,11.07,8,1,1,2026-01-20 04:00:00
3915,175,7,74.9,70.93,58.66,1,81,0.0,12.27,9,2,0,2026-01-20 09:00:00
3916,175,7,80.1,64.53,60.47,2,143,0.0,4.07,10,2,0,2026-01-20 22:00:00
3917,175,8,65.6,64.6,62.43,1,70,1.0,2.17,11,2,1,2026-01-22 15:00:00
3918,175,9,68.1,73.53,62.72,1,104,0.0,10.82,12,3,1,2026-01-24 06:00:00
3919,175,10,85.8,71.27,63.17,1,63,1.0,8.1,13,2,0,2026-01-26 03:00:00
3920,175,11,47.2,73.17,64.91,1,58,0.5,8.26,14,1,1,2026-01-26 23:00:00
3921,175,12,86.3,67.03,63.64,1,77,0.0,3.39,14,2,0,2026-01-28 23:00:00
3922,175,13,46.9,73.1,65.15,1,104,1.0,7.95,15,2,1,2026-01-29 03:00:00
3923,175,14,41.1,60.13,64.01,1,86,1.0,-3.88,13,3,1,2026-01-30 20:00:00
3924,175,14,70.7,58.1,62.66,2,166,1.0,-4.56,14,3,0,2026-01-31 02:00:00
3925,175,14,98.3,52.9,63.11,3,256,1.0,-10.21,15,3,0,2026-01-31 09:00:00
3926,176,1,85.1,75.0,75.0,1,30,1.0,0.0,1,1,0,2026-01-23 19:00:00
3927,176,2,71.6,85.1,85.1,1,69,1.0,0.0,2,1,0,2026-01-25 02:00:00
3928,176,3,76.6,78.35,78.35,1,67,1.0,0.0,3,2,0,2026-01-25 13:00:00
3929,176,4,84.7,77.77,77.77,1,51,1.0,0.0,4,2,0,2026-01-27 09:00:00
3930,176,5,88.6,77.63,79.5,1,80,1.0,-1.87,5,3,0,2026-01-29 03:00:00
3931,176,5,80.3,83.3,81.32,2,117,1.0,1.98,6,3,0,2026-01-30 14:00:00
3932,176,6,88.9,84.53,81.15,1,82,1.0,3.38,7,1,0,2026-02-01 11:00:00
3933,176,7,52.3,85.93,82.26,1,63,1.0,3.68,8,2,1,2026-02-02 09:00:00
3934,176,8,35.7,73.83,78.51,1,53,1.0,-4.68,9,2,1,2026-02-04 07:00:00
3935,176,9,33.0,58.97,73.76,1,59,0.0,-14.79,10,3,1,2026-02-04 21:00:00
3936,176,9,58.3,40.33,69.68,2,116,0.0,-29.35,11,3,1,2026-02-05 05:00:00
3937,176,9,78.9,42.33,68.65,3,200,0.0,-26.31,12,3,0,2026-02-06 16:00:00
3938,176,10,96.5,56.73,69.5,1,38,1.0,-12.77,12,2,0,2026-02-07 20:00:00
3939,177,1,91.9,75.0,75.0,1,124,1.0,0.0,1,1,0,2026-01-13 07:00:00
3940,177,2,41.4,91.9,91.9,1,160,1.0,0.0,2,1,1,2026-01-13 21:00:00
3941,177,3,63.3,66.65,66.65,1,128,0.0,0.0,3,2,1,2026-01-14 15:00:00
3942,177,3,33.5,65.53,65.53,2,286,0.0,0.0,4,2,1,2026-01-15 06:00:00
3943,177,4,53.3,46.07,57.53,1,173,0.0,-11.46,5,2,1,2026-01-16 16:00:00
3944,177,4,40.1,50.03,56.68,2,304,0.0,-6.65,6,2,1,2026-01-18 02:00:00
3945,177,5,33.5,42.3,53.92,1,153,0.0,-11.62,7,3,1,2026-01-19 17:00:00
3946,177,6,58.3,42.3,51.0,1,116,1.0,-8.7,8,1,1,2026-01-20 13:00:00
3947,177,7,46.6,43.97,51.91,1,155,0.0,-7.95,9,2,1,2026-01-21 22:00:00
3948,177,8,93.2,46.13,51.32,1,143,1.0,-5.19,10,2,0,2026-01-22 09:00:00
3949,177,9,87.8,66.03,55.51,1,149,1.0,10.52,11,3,0,2026-01-22 15:00:00
3950,177,10,51.1,75.87,58.45,1,127,1.0,17.42,12,2,1,2026-01-24 06:00:00
3951,177,11,87.2,77.37,57.83,1,106,0.0,19.53,13,1,0,2026-01-24 22:00:00
3952,177,12,59.0,75.37,60.09,1,150,1.0,15.27,14,2,1,2026-01-26 03:00:00
3953,177,13,55.0,65.77,60.01,1,98,0.0,5.75,14,2,1,2026-01-27 10:00:00
3954,177,14,33.4,67.07,59.68,1,133,0.0,7.39,15,3,1,2026-01-27 18:00:00
3955,177,14,33.7,49.13,58.04,2,291,0.0,-8.9,13,3,1,2026-01-29 09:00:00
3956,177,14,42.8,40.7,56.61,3,434,0.0,-15.91,13,3,1,2026-01-30 19:00:00
3957,177,15,94.0,36.63,55.84,1,178,1.0,-19.21,14,2,0,2026-01-31 14:00:00
3958,177,16,45.6,56.83,57.85,1,160,0.5,-1.01,14,3,1,2026-02-02 03:00:00
3959,177,17,33.0,60.8,57.23,1,126,0.0,3.57,14,3,1,2026-02-03 12:00:00
3960,177,17,75.9,57.53,56.08,2,266,0.0,1.45,14,3,0,2026-02-04 17:00:00
3961,177,17,99.2,51.5,56.98,3,405,0.0,-5.48,14,3,0,2026-02-05 01:00:00
3962,177,18,60.3,69.37,58.82,1,108,0.0,10.55,15,3,1,2026-02-05 06:00:00
3963,177,18,82.0,78.47,58.88,2,229,0.0,19.59,14,3,0,2026-02-05 23:00:00
3964,178,1,68.6,75.0,75.0,1,78,1.0,0.0,1,1,1,2026-01-20 18:00:00
3965,178,2,84.8,68.6,68.6,1,49,0.0,0.0,2,1,0,2026-01-22 03:00:00
3966,178,3,32.6,76.7,76.7,1,90,1.0,0.0,3,2,1,2026-01-23 14:00:00
3967,178,3,75.5,62.0,62.0,2,175,1.0,0.0,4,2,0,2026-01-24 20:00:00
3968,178,3,86.0,64.3,65.38,3,231,1.0,-1.08,5,2,0,2026-01-26 01:00:00
3969,178,4,88.7,64.7,69.5,1,98,1.0,-4.8,6,2,0,2026-01-27 14:00:00
3970,178,5,74.3,83.4,72.7,1,104,1.0,10.7,7,3,0,2026-01-29 06:00:00
3971,178,6,100.0,83.0,72.93,1,94,1.0,10.07,8,1,0,2026-01-30 03:00:00
3972,178,6,68.1,87.67,76.31,2,177,1.0,11.35,9,1,1,2026-01-30 14:00:00
3973,178,6,61.1,80.8,75.4,3,278,1.0,5.4,10,1,1,2026-02-01 03:00:00
3974,178,7,96.3,76.4,73.97,1,103,1.0,2.43,11,2,0,2026-02-02 14:00:00
3975,178,7,71.0,75.17,76.0,2,199,1.0,-0.83,12,2,0,2026-02-03 09:00:00
3976,178,7,85.6,76.13,75.58,3,272,1.0,0.55,12,2,0,2026-02-04 05:00:00
3977,178,8,76.9,84.3,76.35,1,95,1.0,7.95,13,2,0,2026-02-05 02:00:00
3978,178,8,83.7,77.83,76.39,2,208,1.0,1.44,13,2,0,2026-02-06 07:00:00
3979,178,8,71.1,82.07,76.88,3,286,1.0,5.19,13,2,0,2026-02-07 15:00:00
3980,178,9,72.4,77.23,76.52,1,131,1.0,0.71,13,3,0,2026-02-08 12:00:00
3981,178,10,32.9,75.73,76.28,1,79,1.0,-0.54,13,2,1,2026-02-09 16:00:00
3982,178,10,97.5,58.8,73.87,2,169,1.0,-15.07,14,2,0,2026-02-10 02:00:00
3983,178,10,75.0,67.6,75.11,3,245,1.0,-7.51,15,2,0,2026-02-10 11:00:00
3984,178,11,80.5,68.47,75.11,1,94,1.0,-6.64,15,1,0,2026-02-11 08:00:00
3985,178,12,66.9,84.33,75.36,1,55,1.0,8.97,15,2,1,2026-02-12 20:00:00
3986,178,12,62.2,74.13,74.98,2,134,1.0,-0.84,15,2,1,2026-02-13 05:00:00
3987,178,13,44.1,69.87,74.42,1,68,0.0,-4.56,15,2,1,2026-02-14 06:00:00
3988,178,14,55.7,57.73,73.16,1,92,0.5,-15.42,15,3,1,2026-02-16 00:00:00
3989,179,1,78.0,75.0,75.0,1,129,1.0,0.0,1,1,0,2026-01-18 17:00:00
3990,179,1,62.0,78.0,78.0,2,251,1.0,0.0,2,1,1,2026-01-20 01:00:00
3991,179,2,90.4,70.0,70.0,1,62,1.0,0.0,3,1,0,2026-01-21 18:00:00
3992,179,3,46.2,76.8,76.8,1,150,1.0,0.0,4,2,1,2026-01-23 12:00:00
3993,179,4,60.1,66.2,69.15,1,115,0.0,-2.95,5,2,1,2026-01-24 08:00:00
3994,179,4,52.4,65.57,67.34,2,209,0.0,-1.77,6,2,1,2026-01-25 21:00:00
3995,179,4,82.6,52.9,64.85,3,322,0.0,-11.95,7,2,0,2026-01-26 03:00:00
3996,179,5,75.4,65.03,67.39,1,113,1.0,-2.35,8,3,0,2026-01-26 14:00:00
3997,179,6,74.1,70.13,68.39,1,96,1.0,1.75,9,1,0,2026-01-28 06:00:00
